playerID,yearID,teamID,G,AB,H,2B,3B,HR,R,RBI,SB,CS,BB,SF,HBP
ortizjo01,1971,CHN,36,88,26,7,1,0,10,3,2,2,4,0,3
ortizjo02,2001,COL,53,204,52,8,1,13,38,35,3,1,14,1,4
ortizjo02,2002,COL,65,192,48,7,1,1,22,12,2,0,16,2,3
ortizjo06,2024,MIL,142,440,105,25,6,11,58,60,11,6,56,6,6
ortizju01,1983,NYN,68,185,47,5,0,0,10,12,1,0,3,0,1
ortizju01,1984,NYN,40,91,18,3,0,0,6,11,1,0,5,2,0
ortizju01,1985,PIT,23,72,21,2,0,1,4,5,1,0,3,0,0
ortizju01,1986,PIT,49,110,37,6,0,0,11,14,0,1,9,2,0
ortizju01,1987,PIT,75,192,52,8,1,1,16,22,0,2,15,1,0
ortizju01,1988,PIT,49,118,33,6,0,2,8,18,1,4,9,2,2
ortizju01,1989,PIT,91,230,50,6,1,1,16,22,2,2,20,3,2
ortizju01,1990,MIN,71,170,57,7,1,0,18,18,0,4,12,1,2
ortizju01,1991,MIN,61,134,28,5,1,0,9,11,0,1,15,0,1
ortizju01,1992,CLE,86,244,61,7,0,0,20,24,1,3,12,0,4
ortizju01,1993,CLE,95,249,55,13,0,0,19,20,1,0,11,1,5
ortizju01,1994,TEX,29,76,21,2,0,0,3,9,0,1,5,0,1
ortizlu01,1995,TEX,41,108,25,5,2,1,10,18,0,1,6,1,0
ortizra01,2005,CIN,30,54,4,2,0,0,1,0,0,0,1,0,0
ortizra01,2006,WAS,38,56,6,0,0,1,5,3,0,0,3,0,0
ortizru01,1999,SFN,33,71,14,2,0,1,7,8,0,0,3,0,0
ortizru01,2000,SFN,33,61,12,2,0,0,7,5,0,0,8,0,0
ortizru01,2001,SFN,33,67,13,6,0,0,6,6,0,0,5,1,0
ortizru01,2002,SFN,33,69,17,5,0,2,11,9,0,0,6,2,0
ortizru01,2003,ATL,35,70,18,4,0,2,6,10,0,0,4,1,1
ortizru01,2004,ATL,34,59,6,2,0,0,1,1,0,0,1,0,1
ortmeda01,2007,SFN,62,157,45,7,4,6,20,16,2,1,7,2,1
ortmeda01,2008,SFN,38,64,14,6,0,0,4,5,2,2,7,0,2
ortonjo01,1990,CAL,31,84,16,5,0,1,8,6,0,1,5,0,1
ortonjo01,1991,CAL,29,69,14,4,0,0,7,3,0,1,10,0,1
ortonjo01,1992,CAL,43,114,25,3,0,2,11,12,1,1,7,0,2
ortonjo01,1993,CAL,37,95,18,5,0,1,5,4,1,2,7,0,1
osborbo02,1959,DET,86,209,40,7,1,3,27,21,1,0,16,1,2
osborbo02,1961,DET,71,93,20,7,0,2,8,13,1,0,20,0,0
osborbo02,1962,DET,64,74,17,1,0,0,12,7,0,0,16,0,1
osborbo02,1963,WS2,125,358,76,14,1,12,42,44,0,0,49,5,3
osbordo01,1992,SLN,34,58,7,0,1,0,4,0,0,0,0,0,0
osbordo01,1996,SLN,30,59,13,4,0,1,6,10,0,1,3,0,0
osikke01,1996,PIT,48,140,41,14,1,1,18,14,1,0,14,0,1
osikke01,1997,PIT,49,105,27,9,1,0,10,7,0,1,9,0,1
osikke01,1998,PIT,39,98,21,4,0,0,8,7,1,2,13,1,2
osikke01,1999,PIT,66,167,31,3,1,2,12,13,0,0,11,1,1
osikke01,2000,PIT,46,123,36,6,1,4,11,22,3,0,14,0,5
osikke01,2001,PIT,56,120,25,4,0,2,9,13,1,0,13,1,3
osikke01,2002,PIT,55,100,16,3,0,2,6,11,0,0,6,2,1
osikke01,2003,MIL,80,241,60,12,0,2,22,21,0,1,31,0,3
osteecl01,1963,WS2,49,70,12,0,0,1,8,4,0,0,4,0,0
osteecl01,1964,WS2,40,90,14,4,0,1,8,7,1,0,3,2,1
osteecl01,1965,LAN,42,99,12,0,1,0,6,2,0,0,3,0,0
osteecl01,1966,LAN,39,76,16,1,2,1,8,6,1,1,5,0,0
osteecl01,1967,LAN,42,101,18,3,1,2,9,9,0,0,4,2,0
osteecl01,1968,LAN,40,84,15,3,0,0,4,2,0,0,2,0,0
osteecl01,1969,LAN,44,111,24,1,0,1,7,12,0,0,5,2,0
osteecl01,1970,LAN,39,93,19,5,0,1,10,9,0,0,3,2,1
osteecl01,1971,LAN,39,86,16,3,0,0,7,7,0,0,4,1,0
osteecl01,1972,LAN,36,88,24,5,1,1,9,11,0,0,5,0,1
osteecl01,1973,LAN,33,78,12,1,0,0,4,1,0,0,2,0,0
osunajo01,2017,PIT,104,215,50,13,4,7,31,30,0,0,9,1,2
osunajo01,2018,PIT,51,106,24,9,0,3,14,11,0,0,3,1,1
osunajo01,2019,PIT,95,261,69,20,0,10,41,36,0,0,18,4,1
osunajo01,2020,PIT,26,78,16,3,0,4,6,11,0,1,4,0,0
oswalro01,2002,HOU,35,77,10,2,0,0,5,4,0,0,4,0,1
oswalro01,2004,HOU,36,71,10,1,0,0,1,6,0,0,3,1,1
oswalro01,2005,HOU,35,73,13,0,0,0,1,2,0,0,2,0,1
oswalro01,2006,HOU,35,66,10,1,0,1,3,8,0,0,4,0,0
oswalro01,2007,HOU,33,64,8,1,0,0,2,3,0,0,3,0,1
oswalro01,2008,HOU,32,70,15,0,0,0,3,5,0,0,0,0,0
otanewi01,1999,BAL,29,80,17,3,0,2,7,11,0,0,6,1,1
otanewi01,1999,TOR,42,127,32,8,0,5,21,13,0,0,9,0,1
oterori01,1995,NYN,35,51,7,2,0,0,5,1,2,1,3,0,0
oterori01,1996,PHI,104,411,112,11,7,2,54,32,16,10,34,2,2
oterori01,1997,PHI,50,151,38,6,2,0,20,3,0,3,19,0,1
otisam01,1967,NYN,19,59,13,2,0,0,6,1,0,4,5,0,1
otisam01,1969,NYN,48,93,14,3,1,0,6,4,1,0,6,0,0
otisam01,1970,KCA,159,620,176,36,9,11,91,58,33,2,68,5,1
otisam01,1971,KCA,147,555,167,26,4,15,80,79,52,8,40,8,2
otisam01,1972,KCA,143,540,158,28,2,11,75,54,28,12,50,6,3
otisam01,1973,KCA,148,583,175,21,4,26,89,93,13,9,63,3,1
otisam01,1974,KCA,146,552,157,31,9,12,87,73,18,5,58,12,2
otisam01,1975,KCA,132,470,116,26,6,9,87,46,39,11,66,4,4
otisam01,1976,KCA,153,592,165,40,2,18,93,86,26,7,55,8,5
otisam01,1977,KCA,142,478,120,20,8,17,85,78,23,7,71,9,0
otisam01,1978,KCA,141,486,145,30,7,22,74,96,32,8,66,10,4
otisam01,1979,KCA,151,577,170,28,2,18,100,90,30,5,68,5,3
otisam01,1980,KCA,107,394,99,16,3,10,56,53,16,1,39,10,3
otisam01,1981,KCA,99,372,100,22,3,9,49,57,16,7,31,9,2
otisam01,1982,KCA,125,475,136,25,3,11,73,88,9,5,37,9,2
otisam01,1983,KCA,98,356,93,16,3,4,35,41,5,2,27,1,0
otisam01,1984,PIT,40,97,16,4,0,0,6,10,0,0,7,4,0
otoolji01,1960,CIN,34,66,7,0,0,0,3,2,0,0,2,0,0
otoolji01,1961,CIN,39,93,16,1,0,0,7,6,0,0,3,0,1
otoolji01,1962,CIN,36,91,10,0,0,0,3,4,0,0,1,0,0
otoolji01,1963,CIN,33,74,11,0,0,0,4,2,1,0,1,0,0
otoolji01,1964,CIN,30,70,7,0,1,0,2,2,0,0,6,0,0
otted01,1977,PIT,104,311,82,14,3,7,40,38,7,7,32,2,2
otted01,1978,PIT,112,379,102,18,4,9,49,38,4,1,27,3,0
otted01,1979,PIT,117,403,110,20,2,7,49,51,0,1,26,4,0
otted01,1980,PIT,120,392,102,14,0,8,35,41,1,6,33,1,0
otted01,1981,CAL,75,258,56,8,1,2,20,22,2,1,17,2,1
outmaja01,2023,LAN,151,483,120,16,3,23,86,70,16,3,68,4,12
outmaja01,2024,LAN,53,136,20,4,0,4,12,11,2,1,16,0,4
overbly01,2003,ARI,86,254,70,20,0,4,23,28,1,0,35,2,2
overbly01,2004,MIL,159,579,174,53,1,16,83,87,2,1,81,6,2
overbly01,2005,MIL,158,537,148,34,1,19,80,72,1,0,78,4,2
overbly01,2006,TOR,157,581,181,46,1,22,82,92,5,3,55,2,2
overbly01,2007,TOR,122,425,102,30,2,10,49,44,2,0,47,3,1
overbly01,2008,TOR,158,544,147,32,2,15,74,69,1,2,74,5,3
overbly01,2009,TOR,132,423,112,35,1,16,57,64,0,0,74,3,0
overbly01,2010,TOR,154,534,130,37,2,20,75,67,1,0,67,3,3
overbly01,2011,PIT,103,352,80,17,1,8,40,37,1,1,36,1,1
overbly01,2012,ARI,45,96,28,9,0,2,11,10,0,0,12,1,0
overbly01,2013,NYA,142,445,107,24,1,14,43,59,2,0,36,4,0
overbly01,2014,MIL,121,258,60,14,0,4,24,35,2,0,36,1,1
owchibo01,1978,SDN,36,63,11,2,0,0,3,4,0,0,2,0,0
owenda01,1984,CHN,47,93,18,2,2,1,8,10,1,2,8,1,2
owenla01,1985,ATL,26,71,17,3,0,2,7,12,0,0,8,1,0
owenla01,1987,KCA,76,164,31,6,0,5,17,14,0,0,16,1,0
owenla01,1988,KCA,37,81,17,1,0,1,5,3,0,0,9,0,2
owenmi01,1954,BOS,32,68,16,3,0,1,6,11,0,1,9,4,0
owenser01,1996,CIN,88,205,41,6,0,0,26,9,16,2,23,2,1
owenser01,1997,CIN,27,57,15,0,0,0,8,3,3,2,4,0,0
owenser01,1999,SDN,149,440,117,22,3,9,55,61,33,7,38,2,3
owenser01,2000,SDN,145,583,171,19,7,6,87,51,29,14,45,4,4
owenser01,2001,FLO,119,400,101,16,1,5,51,28,8,6,29,1,0
owenser01,2002,FLO,131,385,104,15,5,4,44,37,26,9,31,1,0
owenser01,2003,ANA,111,241,65,6,0,1,29,20,11,8,10,1,1
owensja02,1993,COL,33,86,18,5,0,3,12,6,1,0,6,0,2
owensja02,1996,COL,73,180,43,9,1,4,31,17,4,1,27,2,1
owensje01,2007,CHA,93,356,95,9,2,1,44,17,32,8,27,0,3
owensji01,1959,PHI,31,75,9,1,0,0,0,6,0,0,6,0,0
owensp01,1983,SEA,80,306,60,11,3,2,36,21,10,6,24,3,2
owensp01,1984,SEA,152,530,130,18,8,3,67,43,16,8,46,2,3
owensp01,1985,SEA,118,352,91,10,6,6,41,37,11,5,34,2,0
owensp01,1986,BOS,42,126,23,2,1,1,21,10,3,1,17,1,1
owensp01,1986,SEA,112,402,99,22,6,0,46,35,1,3,34,2,1
owensp01,1987,BOS,132,437,113,17,7,2,50,48,11,8,53,4,1
owensp01,1988,BOS,89,257,64,14,1,5,40,18,0,1,27,1,2
owensp01,1989,MON,142,437,102,17,4,6,52,41,3,2,76,3,3
owensp01,1990,MON,149,453,106,24,5,5,55,35,8,6,70,5,0
owensp01,1991,MON,139,424,108,22,8,3,39,26,2,6,42,4,1
owensp01,1992,MON,122,386,104,16,3,7,52,40,9,4,50,6,0
owensp01,1993,NYA,103,334,78,16,2,2,41,20,3,2,29,1,0
owensp01,1994,CAL,82,268,83,17,2,3,30,37,2,8,49,0,1
owensp01,1995,CAL,82,218,50,9,3,1,17,28,3,2,18,0,0
owingch01,2013,ARI,20,55,16,5,0,0,5,5,2,0,6,0,0
owingch01,2014,ARI,91,310,81,15,6,6,34,26,8,1,16,2,2
owingch01,2015,ARI,147,515,117,27,5,4,59,43,16,4,26,3,1
owingch01,2016,ARI,119,437,121,24,11,5,52,49,21,2,20,2,5
owingch01,2017,ARI,97,362,97,25,1,12,41,51,12,2,17,4,1
owingch01,2018,ARI,106,281,58,15,0,4,34,22,11,4,24,2,2
owingch01,2019,KCA,41,135,18,4,1,2,9,9,4,1,8,0,2
owingch01,2022,BAL,27,56,6,2,0,0,6,0,1,0,10,0,1
owingmi01,2007,ARI,35,60,20,7,1,4,9,15,0,0,2,1,0
owingmi01,2008,ARI,36,52,15,2,0,1,7,3,0,0,5,0,0
owingmi01,2009,CIN,41,54,14,4,1,3,7,10,0,0,1,1,1
oylerra01,1965,DET,82,194,36,6,0,5,22,13,1,0,21,0,0
oylerra01,1966,DET,71,210,36,8,3,1,16,9,0,0,23,0,3
oylerra01,1967,DET,148,367,76,14,2,1,33,29,0,2,37,3,2
oylerra01,1968,DET,111,215,29,6,1,1,13,12,0,2,20,3,2
oylerra01,1969,SE1,106,255,42,5,0,7,24,22,1,2,31,1,2
ozunama01,2013,MIA,70,275,73,17,4,3,31,32,5,1,13,0,2
ozunama01,2014,MIA,153,565,152,26,5,23,72,85,3,1,41,5,1
ozunama01,2015,MIA,123,459,119,27,0,10,47,44,2,3,30,2,3
ozunama01,2016,MIA,148,557,148,23,6,23,75,76,0,3,43,4,4
ozunama01,2017,MIA,159,613,191,30,2,37,93,124,1,3,64,2,0
ozunama01,2018,SLN,148,582,163,16,2,23,69,88,3,0,38,4,3
ozunama01,2019,SLN,130,485,117,23,1,29,80,89,12,2,62,1,1
ozunama01,2020,ATL,60,228,77,14,0,18,38,56,0,0,38,1,0
ozunama01,2021,ATL,48,188,40,6,0,7,21,26,0,0,19,0,1
ozunama01,2022,ATL,124,470,106,19,0,23,56,56,2,1,31,4,2
ozunama01,2023,ATL,144,530,145,29,1,40,84,100,0,0,57,2,3
ozunama01,2024,ATL,162,606,183,31,0,39,96,104,1,0,74,4,3
ozunapa01,2005,CHA,70,203,56,7,2,0,27,11,14,7,7,0,4
ozunapa01,2006,CHA,79,189,62,12,2,2,25,17,6,6,7,0,4
ozunapa01,2007,CHA,27,78,19,3,0,0,9,3,3,0,3,0,1
ozunapa01,2008,CHA,32,64,18,3,0,0,5,6,0,2,2,0,1
pachecr01,2021,ATL,22,63,7,3,0,1,6,4,0,0,2,0,1
pachecr01,2022,OAK,91,241,40,5,2,3,18,18,2,2,15,0,1
pachecr01,2023,PHI,48,84,20,7,1,2,12,11,2,3,10,0,0
pachecr01,2024,MIA,35,60,11,3,0,1,4,7,1,0,4,0,0
pachecr01,2024,PHI,50,104,21,5,1,0,9,9,0,0,13,1,0
pachejo01,2011,COL,21,84,24,1,0,2,5,14,0,0,3,0,1
pachejo01,2012,COL,132,475,147,32,3,5,51,54,7,2,22,4,3
pachejo01,2013,COL,95,247,59,15,0,1,23,22,0,0,10,1,3
pachejo01,2014,ARI,47,81,22,4,0,0,6,8,0,0,3,0,0
pachejo01,2014,COL,22,72,17,6,1,0,4,8,0,0,6,1,1
pachejo01,2015,ARI,29,66,16,0,0,2,8,8,1,0,9,2,1
pachejo01,2016,CIN,31,51,8,4,0,0,1,0,0,0,0,0,0
pacioji01,1987,ML4,48,101,23,5,0,2,16,10,1,0,12,3,0
pacioto01,1973,LAN,96,195,51,8,0,5,26,18,3,3,11,0,1
pacioto01,1974,LAN,85,175,42,8,6,1,23,24,1,3,10,2,1
pacioto01,1975,LAN,62,145,28,8,0,1,14,5,4,3,11,0,0
pacioto01,1976,ATL,111,324,94,10,4,4,39,36,2,3,19,2,3
pacioto01,1977,ATL,72,155,37,8,0,3,20,15,1,0,6,3,0
pacioto01,1978,SEA,70,251,75,20,3,4,32,30,2,2,15,2,0
pacioto01,1979,SEA,103,310,89,23,4,6,38,42,6,4,28,3,5
pacioto01,1980,SEA,126,418,114,19,1,15,44,59,3,2,17,2,1
pacioto01,1981,SEA,104,405,132,28,2,14,50,66,13,10,35,7,4
pacioto01,1982,CHA,104,382,119,27,4,11,49,55,3,3,24,6,9
pacioto01,1983,CHA,115,420,129,32,3,9,65,63,6,1,25,4,3
pacioto01,1984,CHA,111,363,93,21,2,4,35,29,6,0,25,4,4
pacioto01,1985,CHA,46,122,30,2,0,0,14,9,2,0,8,2,1
pacioto01,1985,NYN,46,116,33,3,1,1,14,11,1,0,6,0,1
pacioto01,1986,TEX,88,213,61,7,0,4,17,22,1,3,3,1,3
pacioto01,1987,TEX,27,60,17,3,0,3,6,12,0,1,1,1,1
padilvi01,2002,PHI,32,58,3,1,0,0,1,5,0,0,0,1,1
padilvi01,2003,PHI,32,67,4,0,0,0,1,1,0,0,6,0,1
paepkde01,1971,KCA,60,152,31,6,0,2,11,14,0,0,8,1,0
pafkoan01,1954,ML1,138,510,146,22,4,14,61,69,1,2,37,7,4
pafkoan01,1955,ML1,86,252,67,3,5,5,29,34,1,2,7,3,4
pafkoan01,1956,ML1,45,93,24,5,0,2,15,9,0,0,10,0,0
pafkoan01,1957,ML1,83,220,61,6,1,8,31,27,1,0,10,3,1
pafkoan01,1958,ML1,95,164,39,7,1,3,17,23,0,0,15,2,2
pafkoan01,1959,ML1,71,142,31,8,2,1,17,15,0,0,14,0,1
paganan01,2006,CHN,77,170,42,6,2,5,28,18,4,2,15,1,0
paganan01,2007,CHN,71,148,39,10,2,4,21,21,4,1,10,2,0
paganan01,2008,NYN,31,91,25,7,1,0,12,13,4,0,11,2,0
paganan01,2009,NYN,88,343,105,22,11,6,54,32,14,7,25,3,0
paganan01,2010,NYN,151,579,168,31,7,11,80,69,37,9,44,3,1
paganan01,2011,NYN,123,478,125,24,4,7,68,56,32,7,44,5,1
paganan01,2012,SFN,154,605,174,38,15,8,95,56,29,7,48,4,0
paganan01,2013,SFN,71,280,79,16,3,5,44,30,9,4,23,2,0
paganan01,2014,SFN,96,383,115,21,2,3,56,27,16,6,25,3,1
paganan01,2015,SFN,133,512,134,21,3,3,55,37,12,4,32,6,1
paganan01,2016,SFN,129,495,137,24,5,12,71,55,15,4,42,3,0
paganjo01,1961,SFN,134,434,110,15,2,5,38,46,8,5,31,0,2
paganjo01,1962,SFN,164,580,150,25,6,7,73,57,13,9,47,6,1
paganjo01,1963,SFN,148,483,113,12,1,6,46,39,10,7,26,3,4
paganjo01,1964,SFN,134,367,82,10,1,1,33,28,5,4,35,6,1
paganjo01,1965,SFN,26,83,17,4,0,0,10,5,1,0,8,1,0
paganjo01,1966,PIT,109,368,97,15,6,4,44,54,0,2,13,5,4
paganjo01,1967,PIT,81,211,61,6,2,1,17,19,1,1,10,5,3
paganjo01,1968,PIT,80,163,36,7,1,4,24,21,2,3,11,3,3
paganjo01,1969,PIT,108,274,78,11,4,9,29,42,1,0,17,3,1
paganjo01,1970,PIT,95,230,61,14,1,7,21,29,1,1,20,2,0
paganjo01,1971,PIT,57,158,38,1,0,5,16,15,0,0,16,2,1
paganjo01,1972,PIT,53,127,32,9,0,3,11,8,0,0,5,1,1
paganjo01,1973,PHI,46,78,16,5,0,0,4,5,0,1,1,1,0
pagemi02,1977,OAK,145,501,154,28,8,21,85,75,42,5,78,3,6
pagemi02,1978,OAK,147,516,147,25,7,17,62,70,23,19,53,2,4
pagemi02,1979,OAK,133,478,118,11,2,9,51,42,17,16,52,3,3
pagemi02,1980,OAK,110,348,85,10,4,17,58,51,14,7,35,5,1
pagemi02,1981,OAK,34,92,13,1,0,4,9,13,2,1,7,1,0
pagemi02,1982,OAK,31,78,20,5,0,4,14,7,3,4,7,0,2
pagemi02,1983,OAK,57,79,19,3,0,0,16,1,3,3,10,0,2
pagesan01,2024,LAN,116,403,100,23,1,13,65,46,1,2,29,4,6
pagespe01,2024,SLN,68,202,48,3,2,7,19,27,2,0,13,2,0
pagliji01,1960,BOS,28,62,19,5,2,2,7,9,0,0,13,0,1
pagliji01,1961,BOS,120,376,91,17,0,16,50,58,1,1,55,3,4
pagliji01,1962,BOS,90,260,67,14,0,11,39,37,2,1,36,0,5
pagliji01,1963,PIT,92,252,58,5,0,11,27,26,0,0,36,1,2
pagliji01,1964,PIT,97,302,89,12,3,10,33,36,1,0,41,0,2
pagliji01,1965,PIT,134,403,108,15,0,17,42,65,0,0,41,4,3
pagliji01,1966,PIT,123,374,88,20,0,11,37,49,0,5,50,4,4
pagliji01,1967,PIT,44,100,20,1,1,0,4,9,0,0,16,1,1
pagliji01,1968,OAK,66,199,49,4,0,6,19,20,0,0,24,2,2
pagliji01,1969,SE1,40,110,29,4,1,5,10,14,0,0,13,3,0
paglimi01,1984,NYA,67,201,48,15,3,7,24,34,0,0,15,3,0
paglimi01,1985,NYA,138,380,91,16,2,19,55,62,0,0,45,3,4
paglimi01,1986,NYA,149,504,120,24,3,28,71,71,4,1,54,2,4
paglimi01,1987,NYA,150,522,122,26,3,32,76,87,1,3,53,3,2
paglimi01,1988,NYA,125,444,96,20,1,15,46,67,1,0,37,6,2
paglimi01,1989,NYA,74,223,44,10,0,4,19,16,1,1,19,0,2
paglimi01,1989,SDN,50,148,29,7,0,3,12,14,2,0,18,0,1
paglimi01,1990,SDN,128,398,101,23,2,7,29,38,1,3,39,4,3
paglimi01,1991,MIN,121,365,102,20,0,6,38,36,1,2,21,2,3
paglimi01,1992,MIN,42,105,21,4,0,0,10,9,1,0,1,1,1
paglimi01,1993,BAL,33,117,38,9,0,6,24,21,0,0,8,0,1
paglimi01,1993,MIN,83,253,74,16,4,3,31,23,6,6,18,1,5
paglimi01,1995,TEX,86,241,56,16,0,4,27,27,0,0,15,3,1
pagnoto01,1988,SLN,81,195,55,9,0,0,17,15,0,0,11,1,0
pagnoto01,1989,SLN,52,80,12,2,0,0,3,3,0,0,6,1,1
pagnoto01,1990,SLN,69,220,61,15,0,2,20,23,1,1,14,2,1
pagnoto01,1991,SLN,140,459,121,24,5,2,38,57,9,13,36,5,4
pagnoto01,1992,SLN,139,485,121,26,3,7,33,44,2,5,28,3,1
pagnoto01,1993,SLN,92,330,85,15,1,7,31,41,1,0,19,5,1
pagnoto01,1994,SLN,70,243,66,12,1,7,21,40,0,0,21,2,0
pagnoto01,1995,SLN,62,219,47,14,1,2,17,15,0,1,11,1,1
pagnoto01,1996,SLN,119,407,110,23,0,13,48,55,4,1,24,4,2
pagnoto01,1998,SLN,51,160,35,9,0,1,7,10,0,0,14,1,0
palacje01,2022,MIN,30,70,10,0,0,2,8,6,0,0,4,2,0
palacjo01,2023,PIT,91,247,59,9,2,10,26,40,5,0,12,1,2
palacjo01,2024,PIT,23,67,15,2,0,2,10,9,1,0,10,0,1
palacre01,1990,KCA,41,56,13,3,0,2,8,9,2,2,5,0,0
palacri01,2022,CLE,54,112,26,6,0,0,7,10,2,0,9,1,1
palacri01,2023,SLN,32,93,24,6,0,6,9,16,2,0,6,1,1
palacri01,2024,TBA,92,264,59,8,1,5,46,21,19,1,45,1,5
palicer01,1955,BAL,33,55,13,1,0,0,3,3,0,0,4,0,0
palkada01,2018,CHA,124,417,100,15,3,27,56,67,2,1,30,0,2
palkada01,2019,CHA,30,84,9,0,0,2,4,4,0,1,8,0,1
palmeda01,1986,ATL,35,66,12,3,0,1,3,6,0,0,1,0,0
palmede01,1991,TEX,81,268,50,9,2,15,38,37,0,2,32,0,3
palmede01,1992,TEX,152,541,124,25,0,26,74,72,10,4,62,4,4
palmede01,1993,TEX,148,519,127,31,2,33,88,96,11,10,53,5,8
palmede01,1994,TEX,93,342,84,14,2,19,50,59,3,4,26,1,2
palmede01,1995,TEX,36,119,40,6,0,9,30,24,1,1,21,1,4
palmede01,1996,TEX,154,582,163,26,2,38,98,107,2,0,59,6,5
palmede01,1997,KCA,49,187,52,10,1,9,23,31,1,2,15,2,2
palmede01,1997,TEX,94,355,87,21,0,14,47,55,1,0,26,3,1
palmede01,1998,KCA,152,572,159,27,2,34,84,119,8,2,48,13,6
palmede01,1999,DET,150,560,147,25,2,38,92,100,3,3,57,4,10
palmede01,2000,DET,145,524,134,22,2,29,73,102,4,2,66,10,4
palmede01,2001,DET,57,216,48,11,0,11,34,40,4,1,27,0,3
palmede01,2003,DET,26,86,12,2,0,0,3,6,0,0,9,1,2
palmeji01,1966,BAL,36,73,7,1,0,1,11,5,0,0,3,0,0
palmeji01,1969,BAL,27,64,13,3,0,0,5,6,0,0,3,1,0
palmeji01,1970,BAL,44,113,17,0,0,1,13,9,0,0,2,0,0
palmeji01,1971,BAL,38,102,20,1,0,0,7,9,1,0,3,0,0
palmeji01,1972,BAL,36,98,22,3,1,0,12,8,0,0,2,0,0
palmeor01,1996,CAL,50,87,25,6,1,0,6,6,0,1,8,0,2
palmeor01,1997,ANA,74,134,29,2,2,0,19,8,2,2,17,1,1
palmeor01,1998,ANA,75,165,53,7,2,0,28,21,5,4,20,0,0
palmeor01,1999,ANA,109,317,88,12,1,1,46,23,5,5,39,3,6
palmeor01,2000,ANA,108,243,73,20,2,0,38,25,4,1,38,3,2
palmeor01,2001,ANA,104,230,56,10,1,2,29,23,6,6,25,5,3
palmeor01,2002,ANA,110,263,79,12,1,0,35,31,7,2,30,3,0
palmeor01,2003,SLN,141,317,86,13,1,3,37,33,3,3,32,6,2
palmeor01,2004,HOU,102,133,32,5,0,3,19,12,2,1,18,0,3
palmeor01,2005,HOU,114,204,58,17,2,3,22,20,3,1,15,3,4
palmeor01,2006,HOU,103,119,30,6,1,0,12,17,0,1,6,0,1
palmeor01,2007,HOU,101,103,24,3,0,0,12,6,0,1,16,0,1
palmera01,1986,CHN,22,73,18,4,0,3,9,12,1,1,4,0,1
palmera01,1987,CHN,84,221,61,15,1,14,32,30,2,2,20,2,1
palmera01,1988,CHN,152,580,178,41,5,8,75,53,12,2,38,6,3
palmera01,1989,TEX,156,559,154,23,4,8,76,64,4,3,63,2,6
palmera01,1990,TEX,154,598,191,35,6,14,72,89,3,3,40,8,3
palmera01,1991,TEX,159,631,203,49,3,26,115,88,4,3,68,7,6
palmera01,1992,TEX,159,608,163,27,4,22,84,85,2,3,72,6,10
palmera01,1993,TEX,160,597,176,40,2,37,124,105,22,3,73,9,5
palmera01,1994,BAL,111,436,139,32,0,23,82,76,7,3,54,6,2
palmera01,1995,BAL,143,554,172,30,2,39,89,104,3,1,62,5,3
palmera01,1996,BAL,162,626,181,40,2,39,110,142,8,0,95,8,3
palmera01,1997,BAL,158,614,156,24,2,38,95,110,5,2,67,6,5
palmera01,1998,BAL,162,619,183,36,1,43,98,121,11,7,79,4,7
palmera01,1999,TEX,158,565,183,30,1,47,96,148,2,4,97,9,3
palmera01,2000,TEX,158,565,163,29,3,39,102,120,2,1,103,7,3
palmera01,2001,TEX,160,600,164,33,0,47,98,123,1,1,101,6,7
palmera01,2002,TEX,155,546,149,34,0,43,99,105,2,0,104,7,6
palmera01,2003,TEX,154,561,146,21,2,38,92,112,2,0,84,4,5
palmera01,2004,BAL,154,550,142,29,0,23,68,88,2,1,86,9,6
palmera01,2005,BAL,110,369,98,13,0,18,47,60,2,0,43,8,2
palysst01,1955,CIN,79,222,51,14,0,7,29,30,1,1,12,1,1
palysst01,1955,PHI,15,52,15,3,0,1,8,8,1,0,6,0,0
palysst01,1956,CIN,40,53,12,0,0,2,5,5,0,0,6,1,0
panikjo01,2014,SFN,73,269,82,10,2,1,31,18,0,0,16,1,0
panikjo01,2015,SFN,100,382,119,27,2,8,59,37,3,2,38,4,5
panikjo01,2016,SFN,127,464,111,21,7,10,67,62,5,0,50,5,4
panikjo01,2017,SFN,138,511,147,28,5,10,60,53,4,1,46,8,5
panikjo01,2018,SFN,102,358,91,14,1,4,38,24,4,2,26,4,3
panikjo01,2019,NYN,39,94,26,4,1,2,17,12,0,0,7,0,1
panikjo01,2019,SFN,103,344,81,17,1,3,33,27,4,2,36,4,3
panikjo01,2020,TOR,41,120,27,6,0,1,18,7,0,0,20,0,1
panikjo01,2021,MIA,53,122,21,3,0,1,8,7,2,0,9,0,2
panikjo01,2021,TOR,42,114,28,6,0,2,9,11,0,0,8,1,0
pankoji01,1984,HOU,53,81,23,7,0,1,6,14,2,1,2,1,0
pankoji01,1985,HOU,75,172,42,3,0,4,24,14,1,0,17,0,1
pankoji01,1986,HOU,70,113,32,6,1,1,12,7,1,1,11,0,0
pankoji01,1987,HOU,50,61,14,2,0,1,7,8,2,0,6,0,0
pankoji01,1988,HOU,68,140,31,7,1,2,13,12,2,1,8,1,2
papiemi01,2022,CIN,34,82,13,1,0,1,6,4,0,0,9,0,0
papist01,1978,MON,67,152,35,11,0,0,15,11,0,0,10,1,2
papist01,1979,BOS,50,117,22,8,0,1,9,6,0,0,5,0,0
